Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos
2017130006722,12/01/2017 10:41:00,12/01/2017 11:35:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",1,2,0,0
2017100002296,12/01/2017 05:15:00,12/01/2017 06:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Pedreiras,PEDREIRAS,"39,591209","-8,861839",1,2,0,0
2017100002653,13/01/2017 21:40:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Reboque e Desempanagem,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Alvados e Alcaria,ALVADOS E ALCARIA,"39,56204329","-8,770530779",1,2,0,0
2017130007591,13/01/2017 18:40:00,13/01/2017 19:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017100002587,13/01/2017 14:34:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130007399,13/01/2017 13:06:00,13/01/2017 14:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130007390,13/01/2017 13:00:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",1,2,0,0
2017100002559,13/01/2017 12:09:00,13/01/2017 13:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Tojal de Cima,"39,63188758","-8,837806139",1,2,0,0
2017130007368,13/01/2017 11:56:00,13/01/2017 13:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130007332,13/01/2017 11:07:00,13/01/2017 11:56:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130007287,13/01/2017 10:16:00,13/01/2017 11:07:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130007286,13/01/2017 09:54:00,13/01/2017 10:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130007248,13/01/2017 09:03:00,13/01/2017 10:16:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130007188,13/01/2017 03:22:00,13/01/2017 04:22:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130008111,14/01/2017 20:55:00,14/01/2017 22:11:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130008085,14/01/2017 19:44:00,14/01/2017 20:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130008071,14/01/2017 19:09:00,14/01/2017 20:15:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Paranhos,Paranhos,"41,174248","-8,604254",2,5,0,0
2017130008068,14/01/2017 19:05:00,14/01/2017 20:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",2,4,0,0
2017130008067,14/01/2017 19:00:00,14/01/2017 20:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130008064,14/01/2017 18:53:00,14/01/2017 19:53:33,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,Paranhos,Paranhos,"41,174248","-8,604254",1,2,0,0
2017130008069,14/01/2017 18:44:00,14/01/2017 20:10:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130008046,14/01/2017 18:14:00,14/01/2017 19:44:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017100002787,14/01/2017 17:26:00,14/01/2017 18:37:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,PORTO DE MÓS,"39,59959807","-8,815357755",1,3,0,0
2017130008020,14/01/2017 17:10:00,14/01/2017 17:52:00,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Edifícios degradados ou devolutos,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",4,17,0,0
2017130008007,14/01/2017 16:51:00,14/01/2017 17:07:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",BOAVISTA,"41,16388432","-8,631182028",1,2,0,0
2017130007985,14/01/2017 15:45:00,14/01/2017 19:25:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017130007978,14/01/2017 15:33:00,14/01/2017 16:51:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017100002755,14/01/2017 14:37:00,14/01/2017 16:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,3,0,0
2017130007901,14/01/2017 13:06:00,14/01/2017 13:55:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017100002731,14/01/2017 12:02:00,14/01/2017 13:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Alqueidão da Serra,ALQUEIDÃO,"39,615977","-8,786406",1,2,0,0
2017130007865,14/01/2017 11:26:00,14/01/2017 12:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130007806,14/01/2017 09:00:00,14/01/2017 13:18:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130007783,14/01/2017 07:40:00,14/01/2017 17:20:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130007757,14/01/2017 04:06:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,3,0,0
2017130007740,14/01/2017 01:39:00,14/01/2017 02:55:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",São Nicolau,"41,15359","-8,615939",2,5,0,0
2017130008602,15/01/2017 20:13:00,15/01/2017 21:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130008572,15/01/2017 18:44:00,15/01/2017 19:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,3,0,0
2017130008546,15/01/2017 17:36:00,15/01/2017 19:36:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",1,2,0,0
2017130008560,15/01/2017 15:35:00,15/01/2017 20:35:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,5,0,0
2017130008409,15/01/2017 13:16:00,15/01/2017 14:19:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",RUA SERPA PINTO 565,"41,15359026","-8,61593911",1,2,0,0
2017130008391,15/01/2017 12:40:00,15/01/2017 14:39:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017100002917,15/01/2017 11:30:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,2,0,0
2017100002894,15/01/2017 09:49:00,15/01/2017 11:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,2,0,0
2017100002871,15/01/2017 07:30:00,15/01/2017 13:40:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Porto de Mós,"39,600512","-8,819803",1,2,0,0
2017130008258,15/01/2017 06:18:00,15/01/2017 07:10:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",1,2,0,0
2017130008198,15/01/2017 01:16:00,15/01/2017 02:15:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",2,4,0,0
2017100003203,16/01/2017 19:15:00,16/01/2017 22:00:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,LEIRIA,PORTO DE MÓS,São Bento,Cabeça das Pombas,"39,484748","-8,794672",4,14,0,0
2017100003024,16/01/2017 00:35:00,16/01/2017 01:05:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Porto de Mós,"39,600512","-8,819803",1,2,0,0
2017100003023,16/01/2017 00:29:00,16/01/2017 01:15:00,Riscos Mistos / Incêndios Rurais / Queima,Falso Alerta,LEIRIA,PORTO DE MÓS,Alvados e Alcaria,ALVADOS,"39,549428","-8,768329",1,2,0,0
2017130009716,17/01/2017 19:30:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Chegada ao TO,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",RUA PASSOS MANUEL,"41,15359026","-8,61593911",1,2,0,0
2017130009702,17/01/2017 18:59:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Curso,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017100003351,17/01/2017 17:40:00,,Riscos Mistos / Incêndios Rurais / Mato,Conclusão,LEIRIA,PORTO DE MÓS,Arrimal e Mendiga,CABEÇO DAS POMBAS,"39,494418","-8,81814",1,4,0,0
2017130009479,17/01/2017 12:38:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",0,0,0,0
2017100003287,17/01/2017 10:51:00,17/01/2017 12:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130010328,18/01/2017 21:05:00,18/01/2017 22:45:00,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",NEVOGILDE,"41,163685","-8,675266",3,11,0,0
2017130010267,18/01/2017 18:51:00,18/01/2017 22:33:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017100003515,18/01/2017 18:20:00,,Riscos Mistos / Incêndios Rurais / Mato,Em Curso,LEIRIA,PORTO DE MÓS,São Bento,Covão do Sabugueiro,"39,520452","-8,795975",1,5,0,0
2017130010115,18/01/2017 13:51:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130010083,18/01/2017 13:15:00,18/01/2017 14:01:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","41,15359","-8,615939",1,2,0,0
2017130010063,18/01/2017 12:42:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",0,0,0,0
2017100003439,18/01/2017 11:21:00,,Riscos Mistos / Incêndios Rurais / Mato,Conclusão,LEIRIA,PORTO DE MÓS,Alvados e Alcaria,ALVADOS,"39,532865","-8,753375",4,9,0,0
2017130009884,18/01/2017 06:12:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017100003706,19/01/2017 20:03:00,,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Conclusão,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,604622","-8,901728",1,2,0,0
2017130010882,19/01/2017 19:38:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",0,0,0,0
2017130010872,19/01/2017 19:15:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Chegada ao TO,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",RUA FORMOSA,"41,15359026","-8,61593911",1,3,0,0
2017130010854,19/01/2017 18:46:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",0,0,0,0
2017130010820,19/01/2017 17:22:00,19/01/2017 19:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130010816,19/01/2017 17:22:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Chegada ao TO,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",0,0,0,0
2017100003637,19/01/2017 12:25:00,19/01/2017 18:00:00,Riscos Mistos / Incêndios Rurais / Gestão de Combustível,Encerrada,LEIRIA,PORTO DE MÓS,Arrimal e Mendiga,MENDIGA,"39,500405","-8,835312",2,8,0,0
2017130011455,20/01/2017 20:37:00,20/01/2017 21:47:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,16818112","-8,676494475",1,2,0,0
2017130011445,20/01/2017 20:05:00,20/01/2017 21:36:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130011415,20/01/2017 19:04:00,20/01/2017 19:40:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Vitória,"41,15359","-8,615939",2,3,0,0
2017130011412,20/01/2017 19:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Chegada ao TO,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",RUA FORMOSA,"41,15359026","-8,61593911",1,2,0,0
2017130011274,20/01/2017 14:50:00,20/01/2017 15:46:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130011170,20/01/2017 12:23:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130011165,20/01/2017 12:22:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130010995,20/01/2017 01:58:00,20/01/2017 02:50:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",VITÓRIA ,"41,15359","-8,615939",1,3,0,0
2017130010991,20/01/2017 01:29:00,20/01/2017 03:15:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130012092,21/01/2017 21:39:00,22/01/2017 01:17:00,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",15,44,0,0
2017130012038,21/01/2017 20:19:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",CÂMARA MUNICIPAL DO PORTO,"41,14956395","-8,610822318",1,4,0,0
2017130012019,21/01/2017 19:45:00,21/01/2017 23:20:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017100004115,21/01/2017 18:45:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130011974,21/01/2017 18:11:00,21/01/2017 19:07:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130011930,21/01/2017 16:52:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017100004073,21/01/2017 16:15:00,,Riscos Mistos / Incêndios Rurais / Mato,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Eiras da Lagoa,"39,61134","-8,809651",2,6,0,0
2017130011913,21/01/2017 16:13:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017130011867,21/01/2017 15:12:00,21/01/2017 16:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",PRAC. ALMEIDA GARRETE,"41,15359026","-8,61593911",1,2,0,0
2017130011822,21/01/2017 14:08:00,21/01/2017 18:35:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,6,0,0
